Dates,AACCHIA CI EQUITY,BCHDECH CI EQUITY,CCHIACB CI EQUITY,CELFFIB CI EQUITY,CFICOMDP CI EQUITY,CFIETFCC CI EQUITY,CFIMPIO CI EQUITY,CFIQAC CI EQUITY,DCORPCH CI EQUITY,ECH US EQUITY,FALCFIW CI EQUITY,FALCTNV CI EQUITY,IMTDECI CI EQUITY,IMTSCLI CI EQUITY,MBIARANV CI EQUITY,MBIRFANV CI EQUITY,MODUECH CI EQUITY,MRCLP CI EQUITY,TCHIEQB CI EQUITY,TOESCA CI EQUITY
2023-12-08,46105.8,1449.341,1102.38,71210.0763,46528.3277,1292.982,14780.1083,75780.8893,45223.2289,39.5802,1327.93,2642.8924,1484.4225,2005.3495,79986.5855,44647.7471,1600.2058,16514.661,1445.61,7788.807
2023-12-11,45763.03,1449.341,1087.78,70566.6481,46596.529,1297.1,14776.0459,74886.8808,45312.6938,38.654,1329.19,2599.0999,1486.6952,2006.5034,79133.6561,44676.0185,1602.5045,16538.269,1423.31,7788.807
2023-12-12,45854.51,1449.341,1094.02,70711.3958,46679.1934,1298.607,14514.6158,75158.6245,45406.649,39.0303,1330.54,2606.9088,1490.0663,2008.1204,79168.7772,44744.8277,1603.6288,16538.269,1433.61,7788.807
2023-12-13,46630.15,1449.341,1114.16,70692.4926,46636.4236,1300.616,14770.7836,76125.7919,45241.4901,40.6077,1330.93,2653.798,1490.2529,2008.2449,80254.3885,44773.4779,1604.0983,16570.661,1452.42,7788.807
2023-12-14,47283.85,1449.341,1138.35,71578.342,46835.4804,1301.821,14939.2808,77633.6389,45403.1445,41.3457,1335.26,2718.2423,1499.4534,2015.2451,81985.4376,44905.4768,1610.3756,16595.641,1487.81,7788.807
2023-12-15,47145.93,1449.341,1139.62,71668.407,46822.4107,1304.333,15070.5473,77354.5227,45354.6599,41.3602,1335.89,2718.4048,1499.4494,2015.9493,82238.3308,44965.5382,1611.0083,16565.856,1479.86,7788.807
2023-12-18,46702.4,1449.341,1125.92,71256.2193,46798.2466,1304.734,15011.0748,76440.4569,45300.7392,40.3038,1336.8,2669.0324,1498.7381,2016.1078,81689.3643,44992.365,1610.6812,16582.91,1456.29,7788.807
2023-12-19,46770.02,1470.132,1126.54,71537.7757,46784.0375,1307.447,15052.1336,76637.0233,45277.4721,40.8248,1337.26,2683.3299,1498.6071,2015.9355,81194.1502,44945.5369,1610.7314,16565.856,1456.23,7788.807
2023-12-20,46917.09,1477.907,1128.63,71729.1492,46926.3689,1310.862,15071.0889,76504.7074,45317.9869,39.8785,1340.75,2684.5014,1503.9439,2022.5569,81323.6196,45292.929,1617.2074,16584.753,1460.09,7788.807
2023-12-21,47040.84,1449.341,1136.24,71657.676,46906.8621,1309.355,15121.0003,76972.9548,45307.6898,40.3009,1340.42,2693.7724,1503.1932,2021.2219,81365.5883,45153.8318,1616.9657,16743.646,1466.03,7788.807
2023-12-22,47311.85,1449.341,1145.66,71714.095,46884.6688,1310.36,15251.6685,77366.3084,45293.0013,40.097,1339.53,2713.1758,1502.4187,2020.5153,82035.2655,45203.9322,1616.8784,16743.646,1480.04,8145.753
2023-12-25,47311.42,1449.341,1145.55,71708.2767,46926.3667,1310.36,15250.4402,77358.4284,45345.6006,40.097,1340.79,2712.8548,1503.7242,2022.3011,82023.1399,45232.1477,1617.8291,16743.646,1479.8,8145.753
2023-12-26,47580.78,1479.521,1157.19,72145.5682,46937.5333,1312.067,15314.9893,78430.9319,45329.0767,40.5485,1340.76,2740.5336,1503.9126,2021.9512,82811.9235,45283.4082,1617.805,16746.672,1489.49,8145.753
2023-12-27,47626.05,1479.521,1154.1,72670.6026,46990.565,1312.469,15315.0053,78453.3856,45388.3666,40.5485,1341.67,2733.1484,1505.1943,2023.1315,82701.3939,45262.9603,1617.6634,16758.785,1488.17,8145.753
2023-12-28,47825.31,1479.521,1164.1,72801.4731,47000.2787,1311.264,15367.8727,78975.902,45345.8491,40.8981,1340.53,2748.2171,1504.5086,2021.262,83271.2986,45231.8958,1616.9525,16855.019,1495.72,8145.753
2023-12-29,47588.81,1479.521,1154.89,72864.8031,47061.8972,1310.561,15417.9915,78929.2706,45433.3196,41.0874,1341.67,2727.0298,1506.553,2023.1807,82669.8654,45115.1512,1620.4284,16796.799,1484.64,8145.753
2024-01-01,47582.73,1479.521,1154.36,72858.3612,47103.408,1310.561,15416.7387,78910.0349,45485.7461,41.0874,1342.96,2726.133,1507.842,2025.4418,82657.749,45143.7514,1620.3739,16796.799,1484.41,8145.753
2024-01-02,47571.77,1479.521,1155.61,73141.0136,47037.9553,1313.072,15434.8947,79211.3314,45433.1235,40.6505,1342.48,2736.9793,1505.0349,2023.9598,82678.7209,45191.1458,1618.6989,16797.166,1485.66,8145.753
2024-01-03,47301.11,1478.698,1146.2,73362.9103,46955.5081,1311.465,15395.13,78783.3917,45368.7374,40.2572,1341.1,2707.0626,1500.9931,2021.6617,82421.3214,45204.2393,1615.798,16783.21,1468.51,8145.753
2024-01-04,46907.14,1478.698,1132.78,73019.7091,46882.3578,1312.067,15309.0555,78353.0361,45297.0874,39.4125,1339.41,2674.8391,1498.5289,2018.9196,82022.8183,45136.9687,1614.0912,16783.21,1454.07,8145.753
2024-01-05,46750.28,1478.698,1127.33,72896.0405,46834.8226,1311.565,15310.9627,78094.1006,45260.4101,39.3833,1338.57,2661.9779,1496.3809,2017.5932,81507.9075,45139.0836,1612.8078,16705.035,1445.14,8145.753
2024-01-08,46637.52,1478.698,1132.27,73046.1536,46677.1354,1310.962,15348.4885,78096.3338,45109.5647,38.8881,1335.41,2671.7825,1491.204,2011.797,81366.3973,45055.0139,1609.184,16681.574,1442.64,8145.753
2024-01-09,46881.26,1478.698,1138.84,73368.7341,46726.799,1307.145,15387.4216,78334.8628,45129.1929,38.5531,1335.33,2701.5922,1490.8256,2012.0453,81688.0495,45091.2997,1609.364,16708.124,1452.75,8145.753
2024-01-10,46591.07,1478.698,1130.0,73749.2411,46759.2941,1306.844,15394.2025,78109.859,45165.6825,38.2181,1335.82,2677.2634,1492.2007,2013.2797,81737.695,45134.6362,1610.7342,16775.379,1445.38,8145.753
2024-01-11,46350.55,1478.698,1129.29,74083.4105,46767.6361,1307.648,15378.6692,78075.0735,45174.2983,38.1599,1336.06,2668.7532,1492.5256,2012.9372,81260.1437,45123.4622,1611.0865,16795.721,1434.16,8145.753
2024-01-12,46118.84,1469.51,1114.44,73947.3524,46819.1002,1308.049,15406.3126,77572.2156,45230.3641,37.9705,1337.21,2628.2248,1494.1387,2014.8639,80678.3584,45129.2514,1612.6529,16740.757,1427.72,8145.753
2024-01-15,46372.38,1470.354,1117.24,73757.023,46890.9077,1307.346,15370.2447,77637.3078,45303.4049,37.9705,1339.15,2641.2587,1496.7067,2018.0352,80330.4396,45184.7971,1614.9429,16764.365,1431.84,8145.753
2024-01-16,46340.61,1475.111,1111.03,73799.5775,46887.8302,1308.652,15393.2374,77428.7743,45314.9623,37.4025,1339.42,2627.6405,1496.7185,2018.3835,80519.8616,45213.0304,1615.488,16795.773,1430.54,8145.753
2024-01-17,45752.66,1473.371,1098.43,73639.9535,46851.1813,1310.259,15385.1984,76568.141,45292.2069,36.9073,1338.43,2602.0549,1495.1325,2017.0047,79835.0561,45169.0245,1614.2148,16791.711,1415.62,8145.753
2024-01-18,45748.81,1472.622,1093.9,73695.0548,46805.873,1310.36,15323.1599,76286.5529,45226.7818,36.8782,1337.4,2596.0325,1493.5862,2015.4822,79302.7896,45114.7279,1612.3884,16791.711,1409.42,8145.753
2024-01-19,45522.08,1471.662,1091.08,73706.0961,46774.8181,1309.355,15321.2791,76022.1634,45196.9101,37.3588,1337.69,2596.4275,1492.6689,2014.3264,78896.5025,45102.3787,1611.6814,16861.039,1405.78,8145.753
2024-01-22,45959.07,1468.307,1103.23,73605.7171,46791.9637,1309.456,15274.8984,76360.9332,45220.3353,37.7229,1338.16,2633.107,1493.5422,2015.2074,79172.1739,45120.6859,1612.3008,16908.141,1416.78,8145.753
2024-01-23,46322.91,1474.774,1114.99,74005.1615,46865.4926,1309.958,15286.9928,76922.4833,45328.027,37.7666,1339.15,2660.4964,1496.056,2017.5935,79742.7333,45167.6139,1614.7758,16887.296,1426.38,8145.753
2024-01-24,46784.22,1478.054,1135.83,74784.5322,46963.6101,1312.268,15273.8234,77903.9812,45338.1826,38.0434,1341.22,2700.6501,1500.1527,2021.3466,80690.6885,45241.6035,1618.3078,16903.471,1441.87,8145.753
2024-01-25,46428.84,1478.983,1122.85,74296.5143,46997.652,1313.373,15330.1859,77265.7703,45371.7806,38.0142,1342.1,2668.2675,1501.0728,2022.5019,79898.1792,45278.9148,1619.0032,16961.21,1425.42,8145.753
2024-01-26,46716.44,1479.12,1137.18,74567.2068,47001.9328,1315.382,15332.9881,77920.0838,45379.8285,37.7666,1342.08,2704.4577,1501.4639,2022.6971,80246.8002,45292.3932,1619.5108,16960.335,1438.4,8145.753
2024-01-29,46762.41,1479.12,1136.36,74653.4782,47063.7486,1315.784,15344.1969,77677.8705,45469.0548,37.6355,1343.04,2699.8868,1503.6124,2025.3016,80098.7438,45410.6704,1621.9436,17023.205,1442.03,8145.753
2024-01-30,46195.41,1479.12,1119.85,74696.0473,47083.2984,1316.688,15359.0333,77111.9328,45469.477,37.2132,1344.0,2657.6107,1504.3106,2026.056,79546.1395,45340.7666,1621.253,17067.301,1428.67,8145.753
2024-01-31,46361.55,1481.557,1124.11,74865.5431,47214.3545,1317.793,15333.8426,76916.759,45579.7259,37.0384,1347.58,2660.1422,1508.8706,2030.8706,79350.6949,45402.8592,1625.3638,17023.752,1429.64,8145.753
2024-02-01,46755.17,1490.164,1135.17,75316.3913,47405.9685,1321.309,15274.3115,77745.9306,45782.7031,37.3151,1351.71,2681.9564,1516.1025,2038.2058,79864.4813,45526.3129,1631.728,17329.397,1443.17,8145.753
2024-02-02,46366.07,1490.217,1121.69,74812.4089,47440.8124,1323.82,15205.7644,76982.401,45824.4476,36.5577,1352.45,2641.2224,1516.8193,2040.0939,79756.8886,45561.3629,1633.2869,17276.367,1430.22,8145.753
2024-02-05,46325.9,1491.198,1122.75,75140.7975,47372.435,1323.217,15208.0737,77093.7433,45771.7214,36.2228,1351.2,2644.6581,1514.2238,2037.6961,79550.7235,45515.5755,1632.0745,17276.367,1430.11,8145.753
2024-02-06,46301.55,1491.198,1125.32,75542.6343,47368.8219,1325.025,15212.0989,77005.4531,45775.8566,36.514,1350.67,2649.4261,1514.3399,2037.5603,79743.526,45522.0699,1631.5322,17420.498,1435.12,8145.753
2024-02-07,46291.91,1491.198,1129.0,75529.4778,47449.3947,1323.92,15238.3705,77176.2485,45842.942,36.3101,1352.64,2660.8918,1517.3695,2040.3891,79912.2144,45512.1254,1633.862,17420.498,1436.27,8145.753
2024-02-08,46325.68,1491.198,1128.39,75491.6427,47510.0947,1325.929,15217.3229,77066.8879,45911.9126,35.9606,1354.47,2650.7014,1519.9081,2043.3696,79972.9033,45623.5554,1635.9364,17178.397,1434.65,8145.753
2024-02-09,46575.55,1491.198,1135.41,76068.0314,47540.4582,1328.842,15236.2671,77512.8312,45941.0514,35.9897,1355.55,2666.2041,1520.6031,2044.8023,80469.1426,45633.1578,1637.0048,17178.397,1445.61,8145.753
2024-02-12,47062.83,1491.198,1146.64,76059.0001,47585.1838,1330.148,15273.6137,78096.1561,45984.9892,36.281,1356.79,2699.4743,1521.9328,2046.4635,80915.3303,45688.487,1637.7223,17178.397,1459.08,8145.753
2024-02-13,46735.55,1491.198,1137.64,76215.4578,47560.9199,1332.057,15288.5794,77944.2541,45974.7216,35.6693,1356.39,2666.7674,1521.0845,2045.1504,80505.8137,45716.5958,1636.2587,17232.512,1442.97,8145.753
2024-02-14,47210.33,1491.198,1144.93,75989.7243,47533.3291,1332.659,15335.9957,78452.3032,45945.479,36.5577,1354.22,2699.3914,1519.3902,2044.3514,80826.2702,45762.629,1634.9575,17232.512,1456.69,8145.753
2024-02-15,47834.53,1491.198,1161.89,76416.4389,47561.6845,1331.956,15425.5548,79616.7182,45973.6056,36.7908,1354.26,2748.1349,1520.2764,2046.136,82270.0275,45849.5343,1636.6456,17232.512,1477.22,8145.753
2024-02-16,48601.22,1491.198,1190.51,77481.1515,47500.8967,1331.052,15504.4629,81012.7439,45937.4868,37.2569,1353.35,2808.3836,1518.841,2044.8294,83945.7562,45876.3977,1635.2519,17458.232,1503.76,8145.753
2024-02-19,48837.76,1491.198,1198.81,77877.7975,47521.0624,1333.061,15623.7301,81560.6962,45965.4053,37.2569,1354.01,2830.1279,1519.5116,2046.0976,84702.9134,45793.3309,1636.0654,17348.717,1508.62,8145.753
2024-02-20,48520.33,1491.198,1188.53,77817.796,47566.9408,1333.061,15581.2119,81080.9586,46061.1224,37.8394,1354.64,2804.4433,1520.6875,2047.3524,84533.3091,45810.928,1637.2277,17382.848,1501.82,8145.753
2024-02-21,48004.06,1491.198,1172.08,77708.5043,47556.077,1332.157,15596.0614,80192.3174,46031.8979,37.2569,1354.4,2748.2928,1520.002,2046.7484,83629.6371,45760.4562,1636.5201,17381.71,1484.73,8145.753
2024-02-22,47928.02,1491.198,1171.33,77926.3327,47533.0118,1331.856,15563.3284,80097.1676,46004.7052,36.718,1353.68,2755.2735,1518.618,2045.7135,83395.6044,45770.8859,1635.7179,17357.723,1481.02,8145.753
2024-02-23,47819.58,1491.198,1166.88,78448.1052,47454.1284,1332.358,15636.776,80470.3637,45924.5833,36.6014,1351.9,2753.9283,1516.0473,2042.6692,83410.4677,45762.8966,1633.0444,17219.481,1477.56,8145.753
2024-02-26,47896.12,1491.198,1168.03,78401.6877,47449.1018,1332.057,15629.156,80533.4977,45936.144,36.2228,1351.81,2759.8098,1515.5206,2042.3732,83567.3317,45798.4128,1632.4651,17319.378,1482.51,8145.753
2024-02-27,48535.89,1491.198,1188.84,78404.5215,47396.6279,1331.956,15618.6645,81492.1152,45892.1769,37.1258,1350.31,2814.2458,1513.4437,2040.373,84624.6181,45797.5183,1631.2656,17329.038,1502.45,8145.753
2024-02-28,48716.03,1491.198,1193.79,78525.7872,47343.2367,1331.755,15711.461,81865.9936,45845.6935,37.519,1348.88,2833.0039,1512.225,2038.6767,85085.1897,45791.4608,1630.7601,17329.038,1503.92,8145.753
2024-02-29,49310.1,1491.198,1214.97,79011.8522,47345.8669,1330.851,15831.122,83096.3281,45934.837,38.3492,1349.41,2907.9136,1512.4038,2039.2916,85745.4203,45792.1408,1631.2628,17402.779,1515.05,8145.753
2024-03-01,49463.56,1491.198,1224.62,79488.3269,47447.4742,1330.048,15921.0767,83439.231,46060.4698,38.5677,1352.6,2942.2698,1515.7852,2044.3164,86085.6231,45885.9376,1634.7036,17601.879,1522.3,8145.753
2024-03-04,48657.9,1491.198,1193.39,79203.0129,47461.3154,1334.568,15897.3062,82351.6543,46084.3698,37.286,1353.38,2852.9608,1515.9278,2045.2442,84969.2535,45870.3932,1635.4509,17714.775,1489.81,8145.753
2024-03-05,48340.33,1491.198,1180.06,79058.5278,47526.7169,1334.066,15936.4227,81832.996,46157.2568,36.6014,1354.77,2826.4939,1518.3212,2048.9576,83213.2955,45882.7259,1638.002,17714.775,1473.66,8145.753
2024-03-06,48774.11,1491.198,1196.53,79494.1162,47574.9415,1335.773,16048.6552,82834.5077,46206.8703,36.9656,1356.05,2856.3878,1519.2885,2051.4789,84205.2459,45933.7259,1639.9968,17520.911,1496.14,8145.753
2024-03-07,48911.39,1498.698,1198.19,79617.7663,47642.5688,1336.577,16023.6602,82987.5115,46266.2026,37.3734,1357.13,2869.1736,1521.3712,2054.055,84436.3355,45963.9744,1642.2935,17490.035,1493.42,8145.753
2024-03-08,48774.95,1491.198,1195.07,79711.2924,47834.2793,1338.485,15990.3896,83075.476,46484.7575,37.7812,1361.74,2858.4737,1527.3985,2060.9691,84442.7559,46102.3514,1647.3186,17667.265,1492.23,8145.753
2024-03-11,49275.19,1491.198,1210.84,80301.7954,47869.7057,1342.805,15986.752,83794.1963,46532.1597,38.1016,1363.27,2908.5095,1528.7482,2062.8374,84926.5112,46126.4041,1647.9471,17539.726,1508.31,8145.753
2024-03-12,49796.94,1491.198,1226.23,80678.0815,47808.7155,1342.604,16105.0756,84682.6809,46481.3837,38.9318,1361.05,2939.3581,1527.6697,2060.2162,85812.4146,46129.3871,1647.2387,17487.054,1521.56,8145.753
2024-03-13,49906.84,1502.348,1225.83,80866.3973,47838.3205,1342.805,16031.2619,84549.4938,46543.5876,39.5144,1361.72,2945.74,1528.4125,2061.8737,86165.4682,46171.912,1648.2994,17491.268,1513.58,8145.753
2024-03-14,49959.6,1501.789,1221.81,81354.5987,47811.4388,1344.111,16100.2663,84771.0847,46517.7828,39.4998,1360.82,2933.1208,1527.3076,2060.9566,85978.0038,46315.7748,1647.145,17487.054,1506.95,8145.753
2024-03-15,49948.47,1504.68,1220.52,81257.7409,47793.7628,1342.805,16092.5027,84729.5473,46505.6594,39.6018,1360.54,2938.4788,1526.6154,2060.2251,86175.3934,46317.7706,1646.2828,17487.054,1511.24,8145.753
2024-03-18,49943.61,1504.68,1219.87,81054.9899,47776.7112,1342.905,16102.572,84632.7722,46476.7026,39.1648,1359.75,2929.8825,1527.4804,2059.4815,86373.486,46318.0005,1644.6662,17618.839,1505.07,8145.753
2024-03-19,49841.72,1524.216,1212.37,80823.6726,47759.6908,1343.106,16087.0047,84309.0687,46456.4739,38.2473,1359.45,2919.0543,1524.928,2059.1915,86062.3307,46325.4429,1644.105,17486.464,1496.81,8145.753
2024-03-20,50210.26,1524.216,1230.16,80766.3546,47743.1811,1343.608,16049.5146,85362.3203,46435.4505,38.9027,1359.92,2958.0822,1523.8265,2059.6006,86813.3809,46301.7702,1642.7319,17665.854,1512.07,8145.753
2024-03-21,50159.27,1524.216,1229.74,80715.7506,47797.2697,1344.01,15994.0352,85084.572,46478.8838,38.524,1361.75,2955.84,1525.4316,2061.4611,87489.5384,46356.0204,1645.5157,17450.531,1510.58,8145.753
2024-03-22,50234.09,1524.216,1233.52,80808.9527,47815.9579,1343.508,16015.0068,85368.8461,46490.2545,38.1744,1362.15,2972.04,1526.209,2062.6141,87034.6373,46364.6886,1645.836,17491.542,1527.6,8145.753
2024-03-25,50117.05,1524.216,1227.29,80456.0466,47691.5554,1344.512,16075.9598,85324.3119,46558.8724,38.0725,1314.35,2958.045,1528.6923,2020.2995,86345.6354,46401.9226,1647.7054,17480.154,1512.67,8145.753
2024-03-26,50299.96,1524.216,1232.49,80838.8253,47702.5496,1346.722,16029.3159,85474.952,46563.043,37.9268,1314.11,2967.207,1529.4533,2021.0322,86613.7112,46428.9001,1647.7561,17403.358,1519.19,8145.753
2024-03-27,50622.15,1524.216,1249.39,81139.2332,47750.5597,1346.521,16084.0135,86299.8721,46622.2241,38.524,1315.32,2994.8087,1530.9461,2022.9916,87164.0708,46465.4499,1649.4617,17434.382,1533.04,8145.753
2024-03-28,50903.49,1524.216,1256.83,81452.804,47754.2233,1347.626,16072.4125,86682.872,46616.7067,38.6988,1315.41,3016.9117,1531.6169,2022.9885,87761.3857,46487.2741,1650.4585,17434.382,1541.58,8145.753
2024-03-29,50901.04,1524.216,1256.53,81450.5396,47766.0374,1347.626,16071.79,86678.4013,46630.6447,38.6988,1315.77,3016.6206,1532.0083,2023.5168,87757.0367,46493.8842,1650.7869,17434.382,1541.5,8145.753
2024-04-01,50860.58,1524.216,1254.43,81897.7595,47775.6737,1348.832,16147.8728,86724.0764,46661.2819,38.4949,1315.91,3017.6677,1533.3616,2024.9528,87925.8245,46497.3805,1651.4846,17382.163,1544.83,8145.753
2024-04-02,50895.89,1524.216,1252.78,81640.1821,47762.4211,1350.037,16180.5948,86964.6467,46672.9259,38.6988,1315.89,3017.1628,1533.0865,2024.1333,87329.1675,46466.0592,1650.7115,17440.597,1544.57,8145.753
2024-04-03,50917.76,1524.216,1247.86,81452.8514,47803.6752,1350.238,16120.4861,86763.9323,46706.7108,39.6164,1316.9,3012.4277,1534.0375,2025.4581,87401.6418,46467.4143,1652.2668,17440.597,1544.37,8145.753
2024-04-04,50910.66,1524.216,1242.22,81663.667,47804.4191,1350.138,16138.1711,86706.298,46682.9746,39.9513,1316.76,2999.7065,1533.4392,2025.0346,87087.1719,46458.3753,1652.4651,17440.576,1532.46,8145.753
2024-04-05,50341.55,1524.216,1228.0,81727.2687,48018.2784,1351.443,16181.7212,86003.2618,46691.4635,39.7183,1363.78,2962.1843,1534.0435,2070.9714,86241.6472,46434.7635,1651.0798,17440.576,1520.17,8145.753
2024-04-08,50965.2,1508.319,1246.6,82091.1402,47960.8687,1352.247,16271.9665,87234.5084,46619.396,39.9805,1361.87,3000.1171,1531.4224,2067.3643,86548.8078,46390.3357,1648.2152,17440.576,1534.25,8145.753
2024-04-09,51301.82,1510.102,1257.64,82158.1227,47928.5013,1351.845,16363.0679,87825.5479,46659.1309,40.665,1342.69,3030.8005,1532.8011,2049.608,87081.4197,46433.1455,1650.6493,17358.408,1546.08,8145.753
2024-04-10,51467.53,1510.102,1263.22,82145.6409,47843.9734,1352.95,16362.8105,88072.3812,46634.4066,40.1698,1329.08,3047.1145,1532.1058,2035.7124,87807.2369,46431.8502,1649.1367,17757.471,1550.02,8145.753
2024-04-11,51737.93,1510.102,1267.53,82599.5578,47848.0462,1354.055,16439.3911,88399.3878,46596.4872,40.33,1340.91,3057.3096,1530.1257,2046.0098,88456.4506,46439.6307,1646.9002,17357.934,1560.16,8145.753
2024-04-12,50903.34,1510.102,1238.04,81740.6903,47826.6718,1352.749,16426.7965,86907.5521,46575.5121,38.9609,1340.28,2991.6459,1529.2754,2045.3606,87116.0464,46400.2793,1647.1046,17413.313,1527.32,8145.753
2024-04-15,50293.74,1510.102,1222.06,81078.0675,47769.1436,1351.443,16335.0779,85961.1937,46542.1124,38.1453,1339.07,2951.994,1527.1538,2043.3428,86126.6893,46335.2255,1645.3774,17413.313,1507.98,8145.753
2024-04-16,49913.51,1510.102,1212.78,80960.6414,47656.8088,1351.443,16299.5353,85390.7525,46429.1892,37.4462,1335.97,2924.554,1523.3518,2039.7091,85113.2954,46276.6952,1641.762,17413.313,1497.42,8145.753
2024-04-17,50056.34,1510.102,1217.51,80732.1343,47613.626,1350.74,16316.3646,85673.7228,46408.5847,37.7084,1335.37,2936.3863,1522.5047,2038.8966,85020.2845,46268.3224,1641.9164,17444.916,1494.47,8145.753
2024-04-18,49908.75,1495.618,1218.45,80939.1276,47524.041,1349.836,16296.8455,85602.0534,46306.3078,38.2618,1333.27,2938.3554,1519.1611,2035.2212,85243.3484,46248.6786,1640.0592,17444.916,1503.18,8145.753
2024-04-19,49615.78,1501.23,1203.76,80684.2969,47558.7606,1348.129,16290.3349,85039.9834,46352.5417,38.2327,1334.72,2907.7854,1521.3743,2037.963,84363.1954,46281.6213,1642.4151,17444.916,1477.82,8145.753
2024-04-22,49653.92,1499.912,1207.57,80823.144,47602.0305,1350.74,16349.3685,85210.1482,46406.0508,38.2181,1336.11,2910.3921,1523.5158,2040.4756,84347.9872,46340.5283,1644.2703,17502.866,1483.34,8145.753
2024-04-23,50133.3,1502.306,1224.54,81114.0184,47668.9455,1349.635,16422.5954,86048.3877,46491.7833,38.6988,1338.11,2963.0638,1526.059,2044.147,85203.7755,46434.2087,1647.6429,17502.866,1501.08,8145.753
2024-04-24,49716.43,1505.513,1208.51,81196.0552,47698.5537,1349.736,16429.5289,85374.9232,46534.8787,38.3638,1338.86,2919.5473,1526.8899,2045.6304,84595.2378,46417.5564,1648.0183,17535.428,1481.1,8145.753
2024-04-25,49477.56,1504.574,1201.62,81054.3077,47673.8795,1349.836,16413.4713,84892.9532,46516.4386,38.3055,1338.77,2899.9268,1526.0282,2044.6447,83902.7785,46376.1597,1646.7307,17608.199,1472.51,8145.753
2024-04-26,50223.12,1506.473,1216.57,81546.0511,47730.2237,1350.238,16414.0528,85708.2525,46572.0127,38.5823,1340.14,2937.9285,1528.1202,2047.0307,84495.4819,46414.5891,1648.6542,17593.362,1484.2,8145.753
2024-04-29,51200.84,1506.104,1244.59,81919.506,47839.758,1353.051,16513.6852,87437.3404,46691.4319,39.7474,1343.31,3004.4218,1531.2743,2051.7859,86135.9424,46559.2173,1651.7909,17633.782,1517.63,8145.753
2024-04-30,51052.26,1543.083,1240.27,81957.3789,47893.2347,1354.055,16553.7306,87043.2708,46749.2508,38.8881,1344.54,2993.3614,1533.0923,2053.756,86127.5523,46585.1191,1652.6536,17602.932,1507.51,8145.753
2024-05-01,51049.8,1543.083,1240.32,81955.2208,47902.7765,1354.055,16553.3144,87060.4347,46760.9414,38.6988,1344.8,2993.0911,1533.4121,2054.1971,86123.2776,46598.2896,1652.5239,17602.932,1507.43,8145.753
2024-05-02,51069.28,1543.083,1237.92,81902.0746,47911.1414,1355.763,16583.1455,87126.0056,46775.0999,39.3251,1344.98,2987.6669,1534.3068,2054.9008,86356.3369,46636.7673,1652.2866,17592.303,1502.15,8145.753
2024-05-03,51484.23,1543.083,1250.29,82565.5843,48076.8549,1355.26,16597.8948,87920.8666,46878.0239,40.097,1347.85,3012.6475,1538.3742,2063.1944,87382.71,46849.3403,1657.1672,17630.19,1517.93,8145.753
2024-05-06,51324.75,1543.083,1238.55,82527.0448,48157.2359,1357.37,16649.6442,87314.3194,46956.2453,40.2135,1349.72,2993.8505,1541.2881,2065.7797,87171.424,46882.5851,1659.9631,17584.481,1500.71,8145.753
2024-05-07,51807.86,1543.083,1255.3,82775.09,48222.6933,1357.37,16621.7103,88162.4189,47020.5945,40.3009,1351.92,3028.5324,1544.0187,2068.4951,87565.0786,46924.5992,1662.5844,17621.976,1520.17,8145.753
2024-05-08,51854.31,1543.083,1268.81,83190.1904,48277.4596,1359.68,16684.845,88595.6504,47115.7393,40.33,1353.22,3053.6563,1546.3198,2070.5995,87645.4712,46937.6048,1663.4428,17658.274,1530.18,8145.753
2024-05-09,51790.6,1543.083,1264.37,83163.7223,48281.7767,1361.89,16726.3036,88599.9223,47116.1018,41.0146,1353.55,3037.7005,1545.7227,2071.1544,88102.4597,46940.2267,1662.9988,17667.335,1525.36,8145.753
2024-05-10,51996.5,1521.678,1265.53,83686.3637,48282.8722,1361.89,16697.3853,88797.9881,47110.4497,40.9563,1353.16,3044.9438,1545.0955,2070.5933,87514.3744,46928.9705,1662.9774,17645.864,1530.14,8145.753
2024-05-13,52412.14,1521.678,1273.14,83864.6451,48272.409,1362.392,16739.1546,89170.1509,47110.0593,41.3641,1352.97,3049.3907,1544.4024,2070.4192,87877.3007,46964.4773,1662.6668,17646.065,1539.79,8145.753
2024-05-14,52423.91,1520.892,1279.92,83731.4536,48258.6819,1361.89,16746.0349,89226.6867,47074.8534,41.9904,1360.56,3063.8386,1543.1921,2076.2378,88023.5487,46945.3411,1662.071,17686.771,1543.05,8145.753
2024-05-15,52422.08,1519.524,1278.37,83987.2353,48395.0225,1360.182,16905.3648,89115.0575,47175.1725,42.2963,1362.77,3053.9059,1546.8485,2080.3015,88334.9462,47071.9782,1665.7199,17657.701,1538.79,8145.753
2024-05-16,52221.99,1519.524,1267.26,84054.9914,48463.0917,1360.685,16891.5461,88644.8005,47211.6146,42.2235,1364.28,3037.7326,1548.6109,2082.5173,87828.8194,47110.7691,1668.1235,17765.64,1528.43,8145.753
2024-05-17,52216.65,1519.524,1269.12,84369.2783,48464.8595,1361.086,17046.3386,89081.3054,47259.4298,42.573,1365.58,3046.5213,1548.6334,2082.6025,88070.3051,47125.2164,1668.4301,17681.334,1530.69,8145.753
2024-05-20,52416.13,1519.524,1279.29,84690.1182,48558.4826,1360.986,17160.5193,89508.0756,47342.0242,42.9808,1367.97,3071.2393,1550.866,2086.316,88157.6846,47168.7613,1671.2741,17681.334,1534.37,8145.753
